Date,Temperature
06/05/2024 18:34:45,29.9
06/05/2024 18:44:45,30.3
06/05/2024 18:54:44,30.5
06/05/2024 19:04:43,31.4
06/05/2024 19:14:42,31.7
06/05/2024 19:24:41,32
06/05/2024 19:34:41,31.2
06/05/2024 19:44:40,30.9
06/05/2024 19:54:39,31
06/05/2024 20:04:39,31.2
06/05/2024 20:14:39,31.1
06/05/2024 20:24:38,31.3
06/05/2024 20:34:37,31.3
06/05/2024 20:44:37,31.3
06/05/2024 20:54:35,31.4
06/05/2024 21:04:35,31.3
06/05/2024 21:14:34,31.4
06/05/2024 21:24:34,31.5
06/05/2024 21:34:33,31.4
06/05/2024 21:44:31,31.5
06/05/2024 21:54:32,31.6
06/05/2024 22:04:31,32.3
06/05/2024 22:14:31,32.8
06/05/2024 22:24:29,32.8
06/05/2024 22:34:29,32.4
06/05/2024 22:44:29,32
06/05/2024 22:54:28,31.8
06/05/2024 23:04:27,31.7
06/05/2024 23:14:28,31.7
06/05/2024 23:24:26,31.6
06/05/2024 23:34:27,31.7
06/05/2024 23:44:25,31.7
06/05/2024 23:54:26,31.7
07/05/2024 00:04:26,31.8
07/05/2024 00:14:25,31.7
07/05/2024 00:24:25,31.7
07/05/2024 00:34:25,31.8
07/05/2024 00:44:24,31.8
07/05/2024 00:54:23,32
07/05/2024 01:04:23,31.9
07/05/2024 01:14:23,32.9
07/05/2024 01:24:23,32.2
07/05/2024 01:34:22,31.9
07/05/2024 01:44:22,31.9
07/05/2024 01:54:22,31.9
07/05/2024 02:04:21,32
07/05/2024 02:14:21,32.9
07/05/2024 02:24:20,32.2
07/05/2024 02:34:20,32
07/05/2024 02:44:20,32
07/05/2024 02:54:19,31.9
07/05/2024 03:04:18,32.1
07/05/2024 03:14:17,32.9
07/05/2024 03:24:17,32.2
07/05/2024 03:34:16,32.1
07/05/2024 03:44:16,32
07/05/2024 03:54:16,32
07/05/2024 04:04:15,32.4
07/05/2024 04:14:13,32.9
07/05/2024 04:24:14,32.3
07/05/2024 04:34:12,32.1
07/05/2024 04:44:13,32.2
07/05/2024 04:54:12,32.2
07/05/2024 05:04:12,33
07/05/2024 05:14:11,32.6
07/05/2024 05:24:10,32.4
07/05/2024 05:34:11,32.2
07/05/2024 05:44:09,32.2
07/05/2024 05:54:10,32.5
07/05/2024 06:04:08,32.9
07/05/2024 06:14:08,32.4
07/05/2024 06:24:07,32.3
07/05/2024 06:34:07,32.3
07/05/2024 06:44:05,23.1
07/05/2024 06:54:05,17.5
07/05/2024 07:04:05,15.3
07/05/2024 07:14:06,14.3
07/05/2024 07:24:05,13.9
07/05/2024 07:34:05,12.8
07/05/2024 07:34:06,12.8
07/05/2024 07:34:08,12.8
07/05/2024 07:44:08,23.8
07/05/2024 07:54:07,29.3
07/05/2024 08:04:07,29.9
07/05/2024 08:14:06,30
07/05/2024 08:24:06,30
07/05/2024 08:34:05,30
07/05/2024 08:44:04,30.2
07/05/2024 08:54:04,30
07/05/2024 09:04:04,30.3
07/05/2024 09:14:04,30.4
07/05/2024 09:24:03,30.4
07/05/2024 09:34:03,30.7
07/05/2024 09:44:02,30.8
07/05/2024 09:54:02,30.8
07/05/2024 10:04:02,31.4
07/05/2024 10:14:01,31.7
07/05/2024 10:24:01,18.8
07/05/2024 10:34:02,18.4
07/05/2024 10:44:02,16.5
07/05/2024 10:54:02,18.9
07/05/2024 11:04:01,18.2
07/05/2024 11:14:01,18.4
07/05/2024 11:24:00,18.3
07/05/2024 11:34:00,18.2
07/05/2024 11:44:00,18.2
07/05/2024 11:53:59,18.4
07/05/2024 12:03:59,18.3
07/05/2024 12:13:59,18.3
07/05/2024 12:23:58,15.8
07/05/2024 12:33:58,14.4
07/05/2024 12:43:58,14.5
07/05/2024 12:53:57,14.1
07/05/2024 13:03:57,14.4
07/05/2024 13:13:56,14.4
07/05/2024 13:23:56,14.7
07/05/2024 13:33:55,14.1
07/05/2024 13:43:54,12.7
07/05/2024 13:53:54,12.5
07/05/2024 14:03:53,12.7
07/05/2024 14:13:52,12.8
07/05/2024 14:23:52,12.4
07/05/2024 14:33:51,12.5
07/05/2024 14:43:51,17
07/05/2024 14:53:50,16.4
07/05/2024 15:03:49,17.6
07/05/2024 15:13:48,16.8
07/05/2024 15:23:48,16.8
07/05/2024 15:33:48,16.7
07/05/2024 15:43:47,16.6
07/05/2024 15:53:46,16.8
07/05/2024 16:03:46,16.8
07/05/2024 16:13:45,16.7
07/05/2024 16:23:44,16.7
07/05/2024 16:33:44,16.7
07/05/2024 16:43:43,16.7
07/05/2024 16:53:43,14.9
07/05/2024 17:03:42,16.9
07/05/2024 17:13:41,16.3
07/05/2024 17:23:41,16.2
07/05/2024 17:33:41,13.1
07/05/2024 17:43:39,13.9
07/05/2024 17:53:39,13.4
07/05/2024 18:03:38,13.7
07/05/2024 18:13:37,28.8
07/05/2024 18:23:36,29.4
07/05/2024 18:33:34,29.5
07/05/2024 18:43:33,29.7
07/05/2024 18:53:33,29.9
07/05/2024 19:03:33,30
07/05/2024 19:13:32,30.2
07/05/2024 19:23:30,30.2
07/05/2024 19:33:30,30.4
07/05/2024 19:43:30,30.4
07/05/2024 19:53:30,30.6
07/05/2024 20:03:30,30.5
07/05/2024 20:13:29,30.6
07/05/2024 20:23:28,30.7
07/05/2024 20:33:29,30.8
07/05/2024 20:43:28,30.8
07/05/2024 20:53:27,30.8
07/05/2024 21:03:26,30.8
07/05/2024 21:13:26,30.8
07/05/2024 21:23:25,30.8
07/05/2024 21:33:24,30.9
07/05/2024 21:43:23,30.8
07/05/2024 21:53:22,30.8
07/05/2024 22:03:21,30.8
07/05/2024 22:13:20,30.8
07/05/2024 22:23:20,30.8
07/05/2024 22:33:19,30.8
07/05/2024 22:43:19,30.7
07/05/2024 22:53:17,30.9
07/05/2024 23:03:18,30.8
07/05/2024 23:13:18,30.9
07/05/2024 23:23:17,30.8
07/05/2024 23:33:16,30.8
07/05/2024 23:43:17,30.8
07/05/2024 23:53:16,30.9
08/05/2024 00:03:15,31.1
08/05/2024 00:13:15,31.2
08/05/2024 00:23:15,31.3
08/05/2024 00:33:15,31.3
08/05/2024 00:43:14,31.3
08/05/2024 00:53:14,31.3
08/05/2024 01:03:12,31.2
08/05/2024 01:13:13,31.1
08/05/2024 01:23:12,31.2
08/05/2024 01:33:12,31.1
08/05/2024 01:43:12,31.2
08/05/2024 01:53:11,31
08/05/2024 02:03:10,31.1
08/05/2024 02:13:09,31.2
08/05/2024 02:23:09,31.2
08/05/2024 02:33:09,31.2
08/05/2024 02:43:09,31.1
08/05/2024 02:53:08,31.1
08/05/2024 03:03:07,31.3
08/05/2024 03:13:07,31.2
08/05/2024 03:23:07,31.4
08/05/2024 03:33:06,31.3
08/05/2024 03:43:05,31.4
08/05/2024 03:53:04,31.5
08/05/2024 04:03:04,31.3
08/05/2024 04:13:03,31.5
08/05/2024 04:23:03,31.4
08/05/2024 04:33:02,31.4
08/05/2024 04:43:02,31.3
08/05/2024 04:53:00,31.3
08/05/2024 05:02:59,31.4
08/05/2024 05:12:59,31.4
08/05/2024 05:22:59,31.4
08/05/2024 05:32:58,31.3
08/05/2024 05:42:57,31.3
08/05/2024 05:52:57,31.5
08/05/2024 06:02:57,31.3
08/05/2024 06:12:56,31.4
08/05/2024 06:22:56,31.4
08/05/2024 06:32:55,31.4
08/05/2024 06:42:54,31.5
08/05/2024 06:52:52,20.9
08/05/2024 07:02:53,18.7
08/05/2024 07:12:53,15
08/05/2024 07:22:54,14.2
08/05/2024 07:32:53,13.7
08/05/2024 07:42:53,13.2
08/05/2024 07:52:53,13.4
08/05/2024 08:02:52,13.2
08/05/2024 08:12:52,13.3
08/05/2024 08:22:51,13.2
08/05/2024 08:32:51,13.9
08/05/2024 08:42:50,13.5
08/05/2024 08:52:50,13.3
08/05/2024 09:02:50,14.8
08/05/2024 09:12:49,14.1
08/05/2024 09:22:49,13.2
08/05/2024 09:32:48,17.6
08/05/2024 09:42:48,16.8
08/05/2024 09:52:48,17.7
08/05/2024 10:02:47,17.5
08/05/2024 10:12:47,17.4
08/05/2024 10:22:46,17.3
08/05/2024 10:32:46,17.7
08/05/2024 10:42:46,17.4
08/05/2024 10:52:45,17.2
08/05/2024 11:02:44,17.3
08/05/2024 11:12:44,17.3
08/05/2024 11:22:42,17.3
08/05/2024 11:32:43,17.2
08/05/2024 11:42:42,17.3
08/05/2024 11:52:42,17.2
08/05/2024 12:02:42,17.2
08/05/2024 12:12:41,17.4
08/05/2024 12:22:39,17.4
08/05/2024 12:32:38,15.3
08/05/2024 12:42:39,13.6
08/05/2024 12:52:38,13.4
08/05/2024 13:02:38,13.2
08/05/2024 13:12:37,13
08/05/2024 13:22:36,13.1
08/05/2024 13:32:36,13.1
08/05/2024 13:42:36,13.4
08/05/2024 13:52:35,13.3
08/05/2024 14:02:34,13.4
08/05/2024 14:12:34,13.1
08/05/2024 14:22:33,13.4
08/05/2024 14:32:33,17.5
08/05/2024 14:42:32,17.6
08/05/2024 14:52:31,16.8
08/05/2024 15:02:30,17
08/05/2024 15:12:29,17.1
08/05/2024 15:22:29,16.9
08/05/2024 15:32:28,17
08/05/2024 15:42:28,17
08/05/2024 15:52:27,16.8
08/05/2024 16:02:27,16.9
08/05/2024 16:12:26,16.9
08/05/2024 16:22:25,16.8
08/05/2024 16:32:25,16.8
08/05/2024 16:42:24,15.2
08/05/2024 16:52:24,15.9
08/05/2024 17:02:23,14.8
08/05/2024 17:12:21,14.8
08/05/2024 17:22:21,14.8
08/05/2024 17:32:21,14.7
08/05/2024 17:42:20,14.7
08/05/2024 17:52:20,14.5
08/05/2024 18:02:19,14.6
08/05/2024 18:12:18,27.5
08/05/2024 18:22:17,28.4
08/05/2024 18:32:16,28.7
08/05/2024 18:42:16,29.2
08/05/2024 18:52:15,29.2
08/05/2024 19:02:15,29.4
08/05/2024 19:12:14,29.5
08/05/2024 19:22:13,29.6
08/05/2024 19:32:13,29.7
08/05/2024 19:42:12,29.7
08/05/2024 19:52:12,29.9
08/05/2024 20:02:11,29.8
08/05/2024 20:12:10,29.9
08/05/2024 20:22:10,29.9
08/05/2024 20:32:09,30
08/05/2024 20:42:08,29.9
08/05/2024 20:52:07,30
08/05/2024 21:02:07,30
08/05/2024 21:12:06,30.2
08/05/2024 21:22:06,30
08/05/2024 21:32:05,30.3
08/05/2024 21:42:04,30.2
08/05/2024 21:52:04,30.3
08/05/2024 22:02:04,30.2
08/05/2024 22:12:03,30.2
08/05/2024 22:22:02,30.3
08/05/2024 22:32:01,30.3
08/05/2024 22:42:01,30.4
08/05/2024 22:52:01,30.3
08/05/2024 23:02:00,30.3
08/05/2024 23:11:59,30.4
08/05/2024 23:21:58,30.5
08/05/2024 23:31:57,30.4
08/05/2024 23:41:57,30.4
08/05/2024 23:51:57,30.3
09/05/2024 00:01:57,30.3
09/05/2024 00:11:56,30.3
09/05/2024 00:21:55,30.3
09/05/2024 00:31:54,30.3
09/05/2024 00:41:54,30.4
09/05/2024 00:51:52,30.5
09/05/2024 01:01:52,30.5
09/05/2024 01:11:52,30.4
09/05/2024 01:21:50,30.5
09/05/2024 01:31:50,30.5
09/05/2024 01:41:49,30.6
09/05/2024 01:51:49,30.6
09/05/2024 02:01:48,30.5
09/05/2024 02:11:47,30.6
09/05/2024 02:21:47,30.7
09/05/2024 02:31:47,30.7
09/05/2024 02:41:46,30.9
09/05/2024 02:51:46,30.8
09/05/2024 03:01:45,30.8
09/05/2024 03:11:44,30.7
09/05/2024 03:21:44,30.7
09/05/2024 03:31:43,30.8
09/05/2024 03:41:42,30.7
09/05/2024 03:51:42,30.7
09/05/2024 04:01:41,30.7
09/05/2024 04:11:41,30.8
09/05/2024 04:21:41,30.8
09/05/2024 04:31:40,30.8
09/05/2024 04:41:40,30.7
09/05/2024 04:51:40,30.8
09/05/2024 05:01:39,30.8
09/05/2024 05:11:38,30.9
09/05/2024 05:21:37,30.9
09/05/2024 05:31:37,30.9
09/05/2024 05:41:39,31
09/05/2024 05:51:39,31.1
09/05/2024 06:01:38,31.1
09/05/2024 06:11:37,31.1
09/05/2024 06:21:37,31.1
09/05/2024 06:31:37,31.1
09/05/2024 06:41:36,30.9
09/05/2024 06:51:35,29.1
09/05/2024 07:01:35,19.7
09/05/2024 07:11:35,17
09/05/2024 07:21:35,15.6
09/05/2024 07:31:35,14.5
09/05/2024 07:41:34,13.9
09/05/2024 07:51:33,13.9
09/05/2024 08:01:31,13.2
09/05/2024 08:11:32,13.3
09/05/2024 08:21:32,13.2
09/05/2024 08:31:32,13.7
09/05/2024 08:41:32,12.9
09/05/2024 08:51:31,13.3
09/05/2024 09:01:31,13.3
09/05/2024 09:11:30,13.4
09/05/2024 09:21:30,13
09/05/2024 09:31:29,17.5
09/05/2024 09:41:29,16.9
09/05/2024 09:51:28,17
09/05/2024 10:01:28,17.7
09/05/2024 10:11:27,17.3
09/05/2024 10:21:27,16.3
09/05/2024 10:31:26,15.1
09/05/2024 10:41:26,15.2
09/05/2024 10:51:25,15.1
09/05/2024 11:01:25,15.2
09/05/2024 11:11:25,15
09/05/2024 11:21:24,15
09/05/2024 11:31:24,14.9
09/05/2024 11:41:24,17.1
09/05/2024 11:51:23,17.8
09/05/2024 12:01:22,17.4
09/05/2024 12:11:22,17.6
09/05/2024 12:21:22,17.7
09/05/2024 12:31:22,17.3
09/05/2024 12:41:20,13.1
09/05/2024 12:51:20,14.1
09/05/2024 13:01:19,13.3
09/05/2024 13:11:19,13.2
09/05/2024 13:21:19,13.2
09/05/2024 13:31:18,13.2
09/05/2024 13:41:16,13.4
09/05/2024 13:51:17,13.7
09/05/2024 14:01:16,13.2
09/05/2024 14:11:14,17.2
09/05/2024 14:21:15,18.2
09/05/2024 14:31:14,17.4
09/05/2024 14:41:15,17.3
09/05/2024 14:51:14,18.2
09/05/2024 15:01:12,17.5
09/05/2024 15:11:13,17.5
09/05/2024 15:21:11,17.5
09/05/2024 15:31:12,17.7
09/05/2024 15:41:11,17.9
09/05/2024 15:51:11,17.9
09/05/2024 16:01:10,17.7
09/05/2024 16:11:09,17.7
09/05/2024 16:21:10,15.9
09/05/2024 16:31:09,16
09/05/2024 16:41:08,15.8
09/05/2024 16:51:07,15.6
09/05/2024 17:01:07,15.2
09/05/2024 17:11:06,15
09/05/2024 17:21:05,14.8
09/05/2024 17:31:04,14.7
09/05/2024 17:41:04,14.5
09/05/2024 17:51:03,14.6
09/05/2024 18:01:02,14.8
09/05/2024 18:11:02,20.4
09/05/2024 18:21:00,28.6
09/05/2024 18:30:59,28.9
09/05/2024 18:40:59,29
09/05/2024 18:50:58,29.2
09/05/2024 19:00:57,29.4
09/05/2024 19:10:57,29.5
09/05/2024 19:20:57,29.6
09/05/2024 19:30:56,29.7
09/05/2024 19:40:55,29.8
09/05/2024 19:50:55,29.8
09/05/2024 20:00:54,30
09/05/2024 20:10:54,30
09/05/2024 20:20:53,30
09/05/2024 20:30:53,30.2
09/05/2024 20:40:52,30.2
09/05/2024 20:50:52,30.3
09/05/2024 21:00:51,30.2
09/05/2024 21:10:50,30.3
09/05/2024 21:20:49,30.4
09/05/2024 21:30:49,30.5
09/05/2024 21:40:48,30.4
09/05/2024 21:50:48,30.2
09/05/2024 22:00:48,30.3
09/05/2024 22:10:47,30.5
09/05/2024 22:20:46,30.4
09/05/2024 22:30:46,30.5
09/05/2024 22:40:45,30.4
09/05/2024 22:50:45,30.6
09/05/2024 23:00:44,30.5
09/05/2024 23:10:43,30.6
09/05/2024 23:20:42,30.5
09/05/2024 23:30:42,30.6
09/05/2024 23:40:41,30.6
09/05/2024 23:50:40,30.6
10/05/2024 00:00:39,30.6
10/05/2024 00:10:39,30.6
10/05/2024 00:20:38,30.7
10/05/2024 00:30:38,30.7
10/05/2024 00:40:37,30.7
10/05/2024 00:50:37,30.8
10/05/2024 01:00:36,30.8
10/05/2024 01:10:35,30.9
10/05/2024 01:20:35,30.8
10/05/2024 01:30:34,31.1
10/05/2024 01:40:34,30.8
10/05/2024 01:50:33,31.1
10/05/2024 02:00:32,30.8
10/05/2024 02:10:32,30.9
10/05/2024 02:20:31,30.8
10/05/2024 02:30:30,30.8
10/05/2024 02:40:30,31
10/05/2024 02:50:29,30.9
10/05/2024 03:00:28,31.2
10/05/2024 03:10:27,31
10/05/2024 03:20:27,31
10/05/2024 03:30:26,31.1
10/05/2024 03:40:25,31.1
10/05/2024 03:50:24,31.1
10/05/2024 04:00:23,31.2
10/05/2024 04:10:22,31.1
10/05/2024 04:20:21,31.2
10/05/2024 04:30:20,31.2
10/05/2024 04:40:20,31.3
10/05/2024 04:50:19,31.2
10/05/2024 05:00:18,31.5
10/05/2024 05:10:18,31.2
10/05/2024 05:20:17,31.3
10/05/2024 05:30:17,31.3
10/05/2024 05:40:17,31.3
10/05/2024 05:50:17,31.4
10/05/2024 06:00:16,31.2
10/05/2024 06:10:15,31.3
10/05/2024 06:20:15,31.3
10/05/2024 06:30:14,31.2
10/05/2024 06:40:13,31.3
10/05/2024 06:50:14,31.4
10/05/2024 07:00:14,20.8
10/05/2024 07:10:15,19.3
10/05/2024 07:20:14,18.6
10/05/2024 07:30:14,23.7
10/05/2024 07:40:14,18.8
10/05/2024 07:50:13,22.1
10/05/2024 08:00:13,20.9
10/05/2024 08:10:12,20.8
10/05/2024 08:20:11,20.7
10/05/2024 08:30:10,18.2
10/05/2024 08:40:10,19.2
10/05/2024 08:50:09,15.9
10/05/2024 09:00:09,15.6
10/05/2024 09:10:09,14.5
10/05/2024 09:20:09,14.1
10/05/2024 09:30:09,13.6
10/05/2024 09:40:08,13.3
10/05/2024 09:50:08,13
10/05/2024 10:00:08,12.9
10/05/2024 10:10:06,13.2
10/05/2024 10:20:07,13
10/05/2024 10:30:05,13.2
10/05/2024 10:40:05,14.7
10/05/2024 10:50:06,15.2
10/05/2024 11:00:05,17.6
10/05/2024 11:10:04,16.2
10/05/2024 11:20:04,15.9
10/05/2024 11:30:03,15.6
10/05/2024 11:40:03,15.7
10/05/2024 11:50:02,15.5
10/05/2024 12:00:02,15.4
10/05/2024 12:10:00,15.2
10/05/2024 12:20:00,15
10/05/2024 12:30:00,15.6
10/05/2024 12:39:59,19.1
10/05/2024 12:49:58,17.3
10/05/2024 12:59:57,14.4
10/05/2024 13:09:57,14.2
10/05/2024 13:19:56,14.1
10/05/2024 13:29:56,13.9
10/05/2024 13:39:55,13.3
10/05/2024 13:49:54,13.9
10/05/2024 13:59:54,15.2
10/05/2024 14:09:53,14.8
10/05/2024 14:19:52,14.9
10/05/2024 14:29:52,15.1
10/05/2024 14:39:51,14.9
10/05/2024 14:49:51,15.5
10/05/2024 14:59:50,14.9
10/05/2024 15:09:50,14.7
10/05/2024 15:19:49,14.6
10/05/2024 15:29:49,14.5
10/05/2024 15:39:48,14.6
10/05/2024 15:49:48,14.6
10/05/2024 15:59:47,14.7
10/05/2024 16:09:47,14.8
10/05/2024 16:19:47,14.6
10/05/2024 16:29:46,16.5
10/05/2024 16:39:45,15.6
10/05/2024 16:49:44,14.8
10/05/2024 16:59:43,15
10/05/2024 17:09:43,15.6
10/05/2024 17:19:43,15.2
10/05/2024 17:29:43,15.3
10/05/2024 17:39:42,15.2
10/05/2024 17:49:41,15.1
10/05/2024 17:59:41,15.2
10/05/2024 18:09:40,15.2
10/05/2024 18:19:39,15.1
10/05/2024 18:29:39,24
10/05/2024 18:39:37,28.7
10/05/2024 18:49:36,29.1
10/05/2024 18:59:35,29.4
10/05/2024 19:09:34,29.6
10/05/2024 19:19:34,29.7
10/05/2024 19:29:33,29.8
10/05/2024 19:39:32,29.9
10/05/2024 19:49:32,30
10/05/2024 19:59:31,30.2
10/05/2024 20:09:30,30.2
10/05/2024 20:19:30,30.2
10/05/2024 20:29:29,30.2
10/05/2024 20:39:28,30.2
10/05/2024 20:49:28,30.3
10/05/2024 20:59:27,30.3
10/05/2024 21:09:27,30.3
10/05/2024 21:19:26,30.3
10/05/2024 21:29:26,30.3
10/05/2024 21:39:25,30.3
10/05/2024 21:49:25,30.3
10/05/2024 21:59:23,30.4
10/05/2024 22:09:24,30.4
10/05/2024 22:19:22,30.4
10/05/2024 22:29:21,30.5
10/05/2024 22:39:21,30.5
10/05/2024 22:49:21,30.6
10/05/2024 22:59:19,30.5
10/05/2024 23:09:19,30.6
10/05/2024 23:19:19,30.7
10/05/2024 23:29:19,30.7
10/05/2024 23:39:18,30.7
10/05/2024 23:49:17,30.8
10/05/2024 23:59:17,30.7
11/05/2024 00:09:17,30.8
11/05/2024 00:19:17,30.7
11/05/2024 00:29:17,30.7
11/05/2024 00:39:16,30.6
11/05/2024 00:49:15,30.8
11/05/2024 00:59:15,30.7
11/05/2024 01:09:15,30.8
11/05/2024 01:19:13,30.6
11/05/2024 01:29:13,30.8
11/05/2024 01:39:13,30.7
11/05/2024 01:49:12,30.7
11/05/2024 01:59:12,30.8
11/05/2024 02:09:12,30.9
11/05/2024 02:19:11,30.9
11/05/2024 02:29:11,30.9
11/05/2024 02:39:10,31.1
11/05/2024 02:49:10,31
11/05/2024 02:59:08,30.9
11/05/2024 03:09:08,31.1
11/05/2024 03:19:07,31.1
11/05/2024 03:29:06,31.1
11/05/2024 03:39:06,31.1
11/05/2024 03:49:06,30.9
11/05/2024 03:59:05,31
11/05/2024 04:09:05,31.1
11/05/2024 04:19:05,31.1
11/05/2024 04:29:04,31.1
11/05/2024 04:39:03,31.1
11/05/2024 04:49:02,31
11/05/2024 04:59:02,31.1
11/05/2024 05:09:02,31.1
11/05/2024 05:19:01,31.1
11/05/2024 05:29:01,31.1
11/05/2024 05:38:59,31.3
11/05/2024 05:49:00,31.2
11/05/2024 05:58:58,31.2
11/05/2024 06:08:58,31.3
11/05/2024 06:18:57,31.3
11/05/2024 06:28:57,31.3
11/05/2024 06:38:57,31.4
11/05/2024 06:48:57,31.4
11/05/2024 06:58:57,31.4
11/05/2024 07:08:56,31.4
11/05/2024 07:18:55,31.3
11/05/2024 07:28:55,31.3
11/05/2024 07:38:54,31.3
11/05/2024 07:48:54,31.3
11/05/2024 07:58:53,31.3
11/05/2024 08:08:53,31.4
11/05/2024 08:18:52,31.5
11/05/2024 08:28:52,31.3
11/05/2024 08:38:52,31.4
11/05/2024 08:48:51,31.5
11/05/2024 08:58:51,31.4
11/05/2024 09:08:50,31.5
11/05/2024 09:18:50,31.5
11/05/2024 09:28:50,31.6
11/05/2024 09:38:49,31.6
11/05/2024 09:48:49,31.6
11/05/2024 09:58:48,31.7
11/05/2024 10:08:48,31.7
11/05/2024 10:18:47,31.6
11/05/2024 10:28:47,31.7
11/05/2024 10:38:47,31.7
11/05/2024 10:48:47,31.7
11/05/2024 10:58:46,31.7
11/05/2024 11:08:46,31.6
11/05/2024 11:18:45,31.6
11/05/2024 11:28:44,31.6
11/05/2024 11:38:44,31.7
11/05/2024 11:48:44,31.6
11/05/2024 11:58:43,31.7
11/05/2024 12:08:42,31.6
11/05/2024 12:18:42,31.7
11/05/2024 12:28:41,31.7
11/05/2024 12:38:41,31.7
11/05/2024 12:48:40,31.7
11/05/2024 12:58:40,31.7
11/05/2024 13:08:39,31.9
11/05/2024 13:18:40,31.9
11/05/2024 13:28:40,31.8
11/05/2024 13:38:38,31.9
11/05/2024 13:48:37,31.9
11/05/2024 13:58:37,32.1
11/05/2024 14:08:37,32
11/05/2024 14:18:35,32
11/05/2024 14:28:35,32
11/05/2024 14:38:35,31.9
11/05/2024 14:48:34,31.9
11/05/2024 14:58:33,31.9
11/05/2024 15:08:33,31.9
11/05/2024 15:18:32,31.9
11/05/2024 15:28:32,31.9
11/05/2024 15:38:31,31.9
11/05/2024 15:48:30,31.9
11/05/2024 15:58:31,31.9
11/05/2024 16:08:30,31.9
11/05/2024 16:18:30,32
11/05/2024 16:28:28,32
11/05/2024 16:38:29,32
11/05/2024 16:48:27,32
11/05/2024 16:58:27,32.1
11/05/2024 17:08:25,32.1
11/05/2024 17:18:25,32.1
11/05/2024 17:28:25,32.1
11/05/2024 17:38:24,32.1
11/05/2024 17:48:24,32.1
11/05/2024 17:58:23,32.2
11/05/2024 18:08:23,32.2
11/05/2024 18:18:22,32.1
11/05/2024 18:28:22,32.1
11/05/2024 18:38:20,32
11/05/2024 18:48:21,32.1
11/05/2024 18:58:20,32
11/05/2024 19:08:20,32
11/05/2024 19:18:19,32
11/05/2024 19:28:19,32.1
11/05/2024 19:38:18,32
11/05/2024 19:48:18,32.1
11/05/2024 19:58:18,32.1
11/05/2024 20:08:18,32.1
11/05/2024 20:18:17,32.2
11/05/2024 20:28:16,32.1
11/05/2024 20:38:15,32.2
11/05/2024 20:48:15,32.2
11/05/2024 20:58:14,32.3
11/05/2024 21:08:13,32.3
11/05/2024 21:18:13,32.3
11/05/2024 21:28:12,32.4
11/05/2024 21:38:11,32.3
11/05/2024 21:48:10,32.3
11/05/2024 21:58:10,32.3
11/05/2024 22:08:09,32.3
11/05/2024 22:18:09,32.2
11/05/2024 22:28:08,32.2
11/05/2024 22:38:08,32.3
11/05/2024 22:48:07,32.3
11/05/2024 22:58:07,32.3
11/05/2024 23:08:07,32.2
11/05/2024 23:18:07,32.2
11/05/2024 23:28:06,32.3
11/05/2024 23:38:05,32.3
11/05/2024 23:48:05,32.3
11/05/2024 23:58:03,32.3
12/05/2024 00:08:03,32.3
12/05/2024 00:18:03,32.3
12/05/2024 00:28:03,32.4
12/05/2024 00:38:03,32.3
12/05/2024 00:48:02,32.3
12/05/2024 00:58:01,32.3
12/05/2024 01:08:01,32.5
12/05/2024 01:18:01,32.5
12/05/2024 01:27:59,32.5
12/05/2024 01:37:59,32.4
12/05/2024 01:47:59,32.4
12/05/2024 01:57:58,32.4
12/05/2024 02:07:58,32.3
12/05/2024 02:17:58,32.3
12/05/2024 02:27:57,32.3
12/05/2024 02:37:57,32.4
12/05/2024 02:47:56,32.3
12/05/2024 02:57:56,32.4
12/05/2024 03:07:54,32.3
12/05/2024 03:17:55,32.3
12/05/2024 03:27:55,32.5
12/05/2024 03:37:55,32.4
12/05/2024 03:47:54,32.5
12/05/2024 03:57:54,32.5
12/05/2024 04:07:52,32.5
12/05/2024 04:17:52,32.5
12/05/2024 04:27:52,32.6
12/05/2024 04:37:51,32.6
12/05/2024 04:47:51,32.5
12/05/2024 04:57:51,32.5
12/05/2024 05:07:51,32.5
12/05/2024 05:17:51,32.5
12/05/2024 05:27:50,32.5
12/05/2024 05:37:50,32.5
12/05/2024 05:47:49,32.4
12/05/2024 05:57:48,32.5
12/05/2024 06:07:48,32.5
12/05/2024 06:17:47,32.5
12/05/2024 06:27:47,32.5
12/05/2024 06:37:47,32.3
12/05/2024 06:47:47,32.6
12/05/2024 06:57:46,32.6
12/05/2024 07:07:46,32.6
12/05/2024 07:17:45,32.5
12/05/2024 07:27:45,32.5
12/05/2024 07:37:44,32.6
12/05/2024 07:47:43,32.7
12/05/2024 07:57:43,32.7
12/05/2024 08:07:43,32.7
12/05/2024 08:17:43,32.7
12/05/2024 08:27:43,32.7
12/05/2024 08:37:42,32.7
12/05/2024 08:47:41,32.7
12/05/2024 08:57:41,32.6
12/05/2024 09:07:41,32.7
12/05/2024 09:17:41,32.6
12/05/2024 09:27:40,32.7
12/05/2024 09:37:40,32.6
12/05/2024 09:47:39,32.6
12/05/2024 09:57:39,32.7
12/05/2024 10:07:39,32.6
12/05/2024 10:17:38,32.6
12/05/2024 10:27:38,32.6
12/05/2024 10:37:38,32.6
12/05/2024 10:47:37,32.7
12/05/2024 10:57:37,32.6
12/05/2024 11:07:36,32.7
12/05/2024 11:17:37,32.7
12/05/2024 11:27:36,32.7
12/05/2024 11:37:36,32.8
12/05/2024 11:47:35,32.8
12/05/2024 11:57:35,32.8
12/05/2024 12:07:35,32.8
12/05/2024 12:17:35,32.7
